"study_id","fcs_files","cluster_id","label","fcs_names","TIME","CELL_LENGTH","DEAD","CD19","CD4","CD8","IGD","CD85J","CD16","CD3","CD38","CD27","CD14","CD94","CCR7","CD45RA","CD20","CD127","CD33","CD28","CD24","CD161","TCRGD","CD56","HLADR","CD25","DNA1","DNA2","fraction"
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11462_cells_found.573690.fcs","cluster16","CD20-|CD94-","11462_cells_found.573690.fcs",636815.5,41,-0.00932724820449948,-0.0400817953050137,1.39717525243759,0.0919134728610516,-0.0446137059479952,0.39397107064724,-0.0204485896974802,0.874350279569626,2.05051922798157,0.842926234006882,0.282310709357262,-0.0296334885060787,0.420640587806702,2.14176893234253,-0.0189113458618522,0.0740024074912071,0.528642326593399,0.629630953073502,-0.027573105879128,-0.0462550409138203,-0.0506241302937269,0.0108002580236644,0.830437004566193,0.252387687563896,6.62031698226929,7.03115248680115,0.744
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11491-1_cells_found.573697.fcs","cluster16","CD20-|CD94-","11491-1_cells_found.573697.fcs",494143,35,0.194570377469063,-0.045704074203968,1.49567019939423,0.248195603489876,-0.0356726385653019,0.595173060894012,-0.0141480350866914,1.53478109836578,2.21007466316223,1.4394873380661,0.2963487803936,-0.00765371974557638,1.72103881835938,1.14549124240875,0.202638566493988,0.0236510206013918,0.581089198589325,0.537697494029999,-0.0273921862244606,-0.0223706867545843,-0.0398032888770103,-0.0355555266141891,0.593477547168732,-0.01399483717978,5.17845726013184,5.74443340301514,0.841
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11059_cells_found.573523.fcs","cluster17","CD14-|CD16-|CD33-|CD56-|CD8-|CD94-","11059_cells_found.573523.fcs",591039,38,-0.00933343730866909,0.108807351440191,1.13087749481201,0.211214520037174,-0.0215674098581076,0.03832589648664,-0.0283840307965875,2.14588630199432,0.723920464515686,2.19749808311462,-0.0342680085450411,-0.0503324531018734,1.40526753664017,2.08592343330383,0.388861119747162,0.754221975803375,0.135354332625866,0.593245297670364,-0.00158673775149509,-0.0510881207883358,-0.0544616673141718,-0.0440339837223291,0.511771738529205,0.304713606834412,6.29740643501282,6.77893686294556,0.55
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11445_cells_found.573686.fcs","cluster17","CD14-|CD16-|CD33-|CD56-|CD8-|CD94-","11445_cells_found.573686.fcs",565302,38,-0.0149776800535619,-0.0176489120349288,2.81975328922272,0.2218386977911,-0.0321368630975485,-0.0269876262173057,-0.0382707621902227,3.81247746944427,1.39843183755875,3.0443400144577,-0.0323555674403906,-0.0381286088377237,2.35384213924408,3.2965567111969,-0.0123377181589603,0.486372321844101,0.1938506513834,0.95807421207428,-0.01346525689587,-0.0538474768400192,-0.0544215831905603,-0.0393529124557972,0.17733471095562,0.317831590771675,6.32743740081787,6.82605814933777,0.348
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11462_cells_found.573690.fcs","cluster17","CD14-|CD16-|CD33-|CD56-|CD8-|CD94-","11462_cells_found.573690.fcs",630786,39,-0.0299046812579036,-0.0154149108566344,2.12224733829498,0.0879890285432339,-0.0255218576639891,-0.00182835978921503,-0.0460522416979074,2.90691196918488,1.15419143438339,2.26316893100739,-0.0214671893045306,-0.0422996394336224,1.67248183488846,2.13418781757355,-0.01191052980721,0.520459681749344,0.0999917015433311,0.848720252513885,-0.0127309421077371,-0.0507818572223186,-0.0532945170998573,-0.0333962664008141,0.158839240670204,0.116642277687788,6.29674911499023,6.78571081161499,0.474
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11491-1_cells_found.573697.fcs","cluster17","CD14-|CD16-|CD33-|CD56-|CD8-|CD94-","11491-1_cells_found.573697.fcs",552472,33,0.128958776593208,-0.0387184359133244,2.01839232444763,0.0348621271550655,-0.0322646014392376,0.0960095748305321,-0.0440115071833134,1.74057614803314,1.62112975120544,2.74639272689819,-0.011403420008719,-0.0295257270336151,2.30210471153259,1.49477446079254,0.198883429169655,0.0241340287029743,-0.00209377915598452,0.195655152201653,-0.0423054657876492,-0.0387449078261852,-0.0523215532302856,-0.0532340109348297,0.164219126105309,-0.0303950328379869,4.99998474121094,5.57035732269287,0.473
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11059_cells_found.573523.fcs","cluster18","CD20+|HLADR+","11059_cells_found.573523.fcs",640172,42,-0.0040816068649292,1.28381979465485,0.0260612461715937,0.0635436773300171,1.60401558876038,1.62562644481659,-0.0173823423683643,0.0914485901594162,1.14319801330566,1.71996378898621,-0.0248557291924953,-0.0410628542304039,1.50729084014893,5.44779539108276,5.10486793518066,0.670757591724396,-0.00711765605956316,-0.0323664806783199,0.172360226511955,-0.0547946579754353,-0.0530911833047867,-0.0285910628736019,4.29836988449097,1.10391843318939,6.56408596038818,7.00003004074097,0.201
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11445_cells_found.573686.fcs","cluster18","CD20+|HLADR+","11445_cells_found.573686.fcs",589819,47,-0.018262529745698,2.18031024932861,0.135267809033394,0.0249769166111946,3.65940809249878,1.73509871959686,0.044712383300066,0.0998080149292946,2.75969648361206,0.401020646095276,-0.0200246497988701,-0.028316443786025,1.88039743900299,6.0805835723877,5.67509794235229,0.884249985218048,0.121719717979431,-0.0232965368777514,-0.0228533409535885,-0.0432876981794834,-0.04243428632617,0.0811090394854546,5.63073205947876,1.35308289527893,6.67140913009644,7.14331769943237,0.063
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11462_cells_found.573690.fcs","cluster18","CD20+|HLADR+","11462_cells_found.573690.fcs",606307,50,-0.0185406878590584,2.15895318984985,0.149008482694626,-0.0059106070548296,2.76206183433533,2.03251600265503,-0.0262523833662271,0.127247110009193,2.35685777664185,0.480009227991104,-0.0111976796761155,-0.0402669198811054,1.88120889663696,5.80387020111084,4.91581678390503,0.459136098623276,-0.0052367364987731,-0.0338246263563633,0.157533168792725,-0.0536427944898605,-0.0470942668616772,-0.0316161401569843,3.63578915596008,0.623401343822479,6.682457447052,7.10108518600464,0.083
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11491-1_cells_found.573697.fcs","cluster18","CD20+|HLADR+","11491-1_cells_found.573697.fcs",446711,38,0.265573434531689,0.421573668718338,-0.000976055569481105,-0.0162849770858884,1.7673082947731,1.89308136701584,-0.00953269144520164,0.262247763574123,2.54162991046906,0.358632728457451,0.176633954048157,0.272894993424416,2.0203492641449,3.34690022468567,5.66861200332642,0.565853029489517,0.156590960919857,-0.0287795439362526,0.0957292430102825,-0.0014450863818638,-0.0463091880083084,0.0450167451053858,4.22482490539551,0.740071445703506,5.36428213119507,5.82295107841492,0.08
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11059_cells_found.573523.fcs","cluster19","CD127-|CD161-|CD19-|CD20-|CD27-|CD3-|CD8-|CD94-|HLADR+|IGD-","11059_cells_found.573523.fcs",404318,41,0.170574650168419,-0.0429358296096325,0.901973009109497,0.157400742173195,-0.0503479987382889,3.0583701133728,0.214697897434235,0.258829653263092,3.17849183082581,0.33408260345459,1.80795216560364,-0.0512577146291733,-0.00822669453918934,2.01983332633972,0.158461764454842,-0.02403942681849,4.17348623275757,0.951848387718201,0.0556841231882572,-0.0483718030154705,-0.0413794182240963,-0.00149227597285062,3.86109924316406,0.788249313831329,6.72486734390259,7.10961818695068,0.145
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11445_cells_found.573686.fcs","cluster19","CD127-|CD161-|CD19-|CD20-|CD27-|CD3-|CD8-|CD94-|HLADR+|IGD-","11445_cells_found.573686.fcs",416165,41,0.0910357758402824,-0.048430360853672,1.23733687400818,0.00943313166499138,-0.0431214421987534,3.36141729354858,0.405913770198822,0.247004434466362,3.62424659729004,0.300415247678757,2.76365828514099,-0.0198897924274206,0.168444335460663,2.2606885433197,-0.00795510224997997,-0.0340871810913086,4.45892953872681,0.988884687423706,0.0754457339644432,-0.0414908714592457,-0.0436582528054714,0.246841922402382,4.89728307723999,1.06755363941193,6.93008041381836,7.27419328689575,0.249
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11462_cells_found.573690.fcs","cluster19","CD127-|CD161-|CD19-|CD20-|CD27-|CD3-|CD8-|CD94-|HLADR+|IGD-","11462_cells_found.573690.fcs",509557,46,0.0897369384765625,-0.0487334355711937,1.0000604391098,-0.0163195636123419,-0.0519019067287445,3.03857398033142,0.175323754549026,0.163480579853058,3.34190917015076,0.325296103954315,2.49105429649353,-0.0208730939775705,-0.00710994703695178,2.47439765930176,-0.00449801841750741,-0.0411891862750053,1.5498651266098,0.198611691594124,-0.0517718754708767,-0.047312468290329,-0.0383667834103107,0.376254111528397,3.62733387947083,0.73315966129303,6.92718887329102,7.27785110473633,0.211
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11491-1_cells_found.573697.fcs","cluster19","CD127-|CD161-|CD19-|CD20-|CD27-|CD3-|CD8-|CD94-|HLADR+|IGD-","11491-1_cells_found.573697.fcs",383416,34,0.293917149305344,-0.0598202534019947,0.619795143604279,0.0409427806735039,-0.0322259292006493,3.47425699234009,0.374817341566086,0.261003285646439,3.24696326255798,0.300451219081879,2.71487212181091,0.03709701821208,0.897442877292633,0.357429027557373,0.221202000975609,-0.00479712476953864,4.42110013961792,1.18063378334045,0.0746627897024155,-0.0307011418044567,-0.040034968405962,-0.0107667604461312,3.57819986343384,0.576407253742218,5.32301330566406,5.92580556869507,0.143
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11059_cells_found.573523.fcs","cluster20","CD127-|CD14+|CD16-|CD161-|CD19-|CD20-|CD27-|CD3-|CD38+|CD8-|CD85J+|CD94-|IGD-","11059_cells_found.573523.fcs",544362,41,0.0458255298435688,-0.0453787706792355,1.02657783031464,0.146686494350433,-0.0513467788696289,3.08273410797119,0.152728155255318,0.260499447584152,3.27191519737244,0.384010821580887,2.32118558883667,-0.0402074307203293,0.145454823970795,1.8312109708786,0.152207657694817,-0.0269102975726128,4.30134773254395,1.15895867347717,0.176149547100067,-0.0500227622687817,-0.0346539802849293,-0.0193604696542025,3.3600640296936,0.471780598163605,6.77391195297241,7.14092206954956,0.093
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11445_cells_found.573686.fcs","cluster20","CD127-|CD14+|CD16-|CD161-|CD19-|CD20-|CD27-|CD3-|CD38+|CD8-|CD85J+|CD94-|IGD-","11445_cells_found.573686.fcs",428630,42,0.0291760554537177,-0.0520691871643066,1.27868223190308,0.0204269168898463,-0.0470004174858332,3.27027475833893,0.252090990543365,0.250839047133923,3.75718712806702,0.346581906080246,3.03434610366821,-0.0199915645644069,0.215492092072964,1.9959477186203,-0.00726975291036069,-0.0333644226193428,4.5601589679718,1.17069482803345,0.116747867316008,-0.0428326409310102,-0.0440756492316723,0.242300890386105,4.7260308265686,0.946832805871964,6.93604111671448,7.27430891990662,0.172
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11462_cells_found.573690.fcs","cluster20","CD127-|CD14+|CD16-|CD161-|CD19-|CD20-|CD27-|CD3-|CD38+|CD8-|CD85J+|CD94-|IGD-","11462_cells_found.573690.fcs",645325,45,0.135660648345947,-0.0389241315424442,0.995037794113159,-0.0199668407440186,-0.0472640804946423,3.03857398033142,0.102721311151981,0.10052665323019,3.44329333305359,0.372563391923904,2.71021127700806,-0.0088460287079215,-0.00620755273848772,2.22313857078552,-0.0119537524878979,-0.0411891862750053,1.70367205142975,0.29809233546257,-0.040002278983593,-0.0457456447184086,-0.0374199636280537,0.422888219356537,3.32883596420288,0.54148405790329,6.95849657058716,7.29039430618286,0.169
"SDY420_CyTOF-1","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY420/ResultFiles/CyTOF_result/11491-1_cells_found.573697.fcs","cluster20","CD127-|CD14+|CD16-|CD161-|CD19-|CD20-|CD27-|CD3-|CD38+|CD8-|CD85J+|CD94-|IGD-","11491-1_cells_found.573697.fcs",391778,34,0.340761721134186,-0.0593863651156425,0.578756272792816,-0.00721077085472643,-0.0494031514972448,3.33696353435516,0.180840462446213,0.435158655047417,3.43385362625122,0.355288192629814,3.14070510864258,0.0333286505192518,0.795415043830872,0.221574835479259,0.192951127886772,0.0090469463611953,4.61277413368225,1.32092326879501,0.0834627225995064,-0.0333528816699982,-0.0331901852041483,-0.0198727380484343,3.34766328334808,0.370126321911812,5.31914186477661,5.92178606987,0.094
