"study_id","fcs_files","cluster_id","label","fcs_names","FSC-A","SSC-A","CD11A","CD4","CD16","CD28","CD95","CD3","CD62L","CD8","CCR7","TIME","fraction"
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster8","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+","T_Hs60003Bd_C200900407A_00.581924.fcs",43299.099609375,6.19148349761963,2.94332110881805,4.27928519248962,0.165778882801533,1.50904977321625,1.19380009174347,4.31819319725037,6.44804501533508,2.82545208930969,4.41065812110901,3140.40002441406,0.26
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster8","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+","T_Hs60011Bd_C200900505A_00.581822.fcs",58862,6.06698560714722,3.03075909614563,4.22200059890747,0.102746516466141,2.65591907501221,1.57489776611328,4.4781436920166,5.39282512664795,-0.236808016896248,2.99548411369324,2992.10009765625,0.463
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster8","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+","T_Hs60012Bd_C200900505A_00.581833.fcs",60718.298828125,6.06793284416199,3.16302537918091,4.22915387153625,0.0946994498372078,3.012855052948,3.1975371837616,4.25080442428589,5.55978679656982,-0.236579358577728,2.9302818775177,4464.75,0.326
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-","Hs90208Bd_C20090205_00.583331.fcs",44353.59765625,6.09349727630615,2.95397925376892,4.1850061416626,0.0833899900317192,1.35719573497772,1.87410283088684,4.56834936141968,6.49212217330933,-0.787324249744415,3.82265996932983,7132.39990234375,0.405
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-","Hs90210Bd_C20090205_00.583065.fcs",44791.359375,6.04614591598511,2.87043452262878,4.05461692810059,0.108184926211834,1.76180529594421,1.56457841396332,4.41400527954102,6.41637372970581,-0.764351010322571,3.86090660095215,6170.2998046875,0.465
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-","Hs90211Bd_C20090205_00.583066.fcs",44195.138671875,6.00538086891174,2.9909588098526,4.13959002494812,0.10880858823657,1.22055864334106,1.01048815250397,4.39606094360352,6.33416271209717,-1.39928710460663,3.87881422042847,7872.5,0.4
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-","T_Hs60003Bd_C200900407A_00.581924.fcs",41334.87890625,6.23100900650024,3.22040343284607,4.24279737472534,0.175265163183212,1.60656464099884,2.51686072349548,4.14479684829712,5.15316486358643,1.62959241867065,3.75565600395203,3153,0.083
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-","T_Hs60011Bd_C200900505A_00.581822.fcs",58618.0390625,6.05692911148071,3.05054521560669,4.22278213500977,0.108968317508698,2.66658806800842,1.78786396980286,4.46074771881104,5.33617210388184,-0.200042888522148,2.83909678459167,2977.69995117188,0.525
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster9","CD11A+|CD16-|CD3+|CD8-","T_Hs60012Bd_C200900505A_00.581833.fcs",60995.3203125,6.09427165985107,3.22919774055481,4.23537111282349,0.115788094699383,3.01845479011536,3.32678914070129,4.22577619552612,5.44393920898438,-0.167913153767586,2.72789072990417,4508.2001953125,0.397
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","Hs90208Bd_C20090205_00.583331.fcs",44648.48046875,6.06634283065796,2.89257669448853,4.18699502944946,0.0769478231668472,1.35697138309479,1.6770806312561,4.6024227142334,6.54656839370728,-0.873910427093506,3.90199899673462,7163,0.355
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","Hs90210Bd_C20090205_00.583065.fcs",44721.4375,6.01224040985107,2.81824016571045,4.07222032546997,0.108589328825474,1.75348293781281,1.20342946052551,4.43781757354736,6.49120235443115,-0.974222600460052,3.9939341545105,6142.10009765625,0.389
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","Hs90211Bd_C20090205_00.583066.fcs",43500.87890625,5.95312452316284,2.91978120803833,4.14918994903564,0.1200095936656,1.18569982051849,0.572340071201324,4.41782808303833,6.4366888999939,-1.59582328796387,4.04699563980103,7982.60009765625,0.319
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","T_Hs60003Bd_C200900407A_00.581924.fcs",41131.958984375,6.13524699211121,2.95975923538208,4.24448871612549,0.169421017169952,1.48044455051422,1.59549814462662,4.25761938095093,5.73575687408447,1.82729297876358,4.09091711044312,2689.59997558594,0.054
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","T_Hs60011Bd_C200900505A_00.581822.fcs",58864.27734375,6.06698560714722,3.03470349311829,4.22608089447021,0.103796102106571,2.65628623962402,1.58722674846649,4.47910118103027,5.39282512664795,-0.243906900286674,2.99202799797058,2992.10009765625,0.455
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster10","CCR7+|CD11A+|CD16-|CD3+|CD4+|CD62L+|CD8-","T_Hs60012Bd_C200900505A_00.581833.fcs",60718.298828125,6.06793284416199,3.15399241447449,4.2358922958374,0.0915721319615841,3.00610601902008,3.19119083881378,4.25080442428589,5.55978679656982,-0.272152483463287,2.9302818775177,4443.5,0.316
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster11","CD11A+|CD16+|CD3-|CD4-","Hs90208Bd_C20090205_00.583331.fcs",53930.359375,6.57393217086792,4.32438135147095,0.277186840772629,3.95997595787048,0.300560563802719,2.01420712471008,0.0969064980745316,2.24441313743591,0.0839149579405785,0.660834491252899,7672.5,0.063
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster11","CD11A+|CD16+|CD3-|CD4-","Hs90210Bd_C20090205_00.583065.fcs",49607.859375,6.44617533683777,4.17351508140564,0.130363553762436,4.53506183624268,0.122243329882622,0.987891048192978,0.0565113443881273,3.39106214046478,-0.0747625306248665,0.563593775033951,5225.25,0.122
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster11","CD11A+|CD16+|CD3-|CD4-","Hs90211Bd_C20090205_00.583066.fcs",47455.5390625,6.18663883209229,3.97721242904663,0.178623460233212,3.59962320327759,0.215179182589054,1.74965679645538,-0.082984110340476,6.10367846488953,-1.10059344768524,0.582583397626877,6718.55004882812,0.02
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster11","CD11A+|CD16+|CD3-|CD4-","T_Hs60003Bd_C200900407A_00.581924.fcs",54280.33984375,7.00535178184509,4.2877459526062,0.114488299936056,4.29106044769287,0.313086107373238,1.41819876432419,-0.460131481289864,2.14008414745331,0.951541393995285,2.49784862995148,3910.09997558594,0.036
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster11","CD11A+|CD16+|CD3-|CD4-","T_Hs60011Bd_C200900505A_00.581822.fcs",73397.7578125,6.66706848144531,4.14266586303711,0.242064669728279,4.20917129516602,-0.200083538889885,1.76621234416962,-0.274449825286865,0.58445942401886,0.119221188127995,1.55413961410522,2449.10009765625,0.091
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster11","CD11A+|CD16+|CD3-|CD4-","T_Hs60012Bd_C200900505A_00.581833.fcs",65945.1953125,6.39036512374878,4.21271705627441,0.0308383945375681,3.21507978439331,0.700668632984161,2.59226489067078,0.0863484442234039,2.01196455955505,0.348279744386673,0.540787041187286,4722.10009765625,0.149
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster12","CD11A+|CD16-|CD3+|CD4-|CD8+","Hs90208Bd_C20090205_00.583331.fcs",49685,6.33971476554871,4.16431522369385,-0.835414230823517,0.0791079439222813,0.505300760269165,2.99820065498352,4.26146769523621,5.02830004692078,5.1108455657959,2.29043710231781,7542.80004882812,0.108
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster12","CD11A+|CD16-|CD3+|CD4-|CD8+","Hs90210Bd_C20090205_00.583065.fcs",45908.55859375,6.09497094154358,2.83388197422028,-0.867300897836685,0.195507727563381,1.28566473722458,1.02628320455551,4.01986312866211,6.50946450233459,5.66043305397034,4.14913463592529,5896.14990234375,0.12
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster12","CD11A+|CD16-|CD3+|CD4-|CD8+","Hs90211Bd_C20090205_00.583066.fcs",44826.69921875,6.13105893135071,3.03418612480164,-0.0303840581327677,0.119938097894192,0.885075122117996,0.588787376880646,3.99205231666565,6.61488318443298,5.83337068557739,4.41120839118958,9112.89990234375,0.184
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster12","CD11A+|CD16-|CD3+|CD4-|CD8+","T_Hs60003Bd_C200900407A_00.581924.fcs",45506.51953125,6.20090198516846,3.590416431427,-2.10455846786499,0.126385703682899,1.30691576004028,1.84512794017792,3.82435894012451,6.49433898925781,5.93936061859131,4.06113386154175,3155.30004882812,0.059
"Data_SDY736_FCM-1","Data/Study2/T_Hs60011Bd_C200900505A_00.581822.fcs","cluster12","CD11A+|CD16-|CD3+|CD4-|CD8+","T_Hs60011Bd_C200900505A_00.581822.fcs",63315.59765625,6.1457462310791,3.43947577476501,-0.833295345306396,0.22930882871151,1.90569269657135,1.94282603263855,4.03089237213135,5.28632068634033,4.54899454116821,2.55880284309387,3407.5,0.057
"Data_SDY736_FCM-1","Data/Study2/T_Hs60012Bd_C200900505A_00.581833.fcs","cluster12","CD11A+|CD16-|CD3+|CD4-|CD8+","T_Hs60012Bd_C200900505A_00.581833.fcs",64452.55859375,6.17846441268921,4.01455545425415,-0.231819659471512,0.13415116071701,0.876611351966858,2.95018291473389,4.09124279022217,2.44998335838318,4.1428484916687,1.24351823329926,4450.10009765625,0.119
"Data_SDY736_FCM-1","Data/Study2/Hs90208Bd_C20090205_00.583331.fcs","cluster13","CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-","Hs90208Bd_C20090205_00.583331.fcs",45901.71875,6.14952898025513,3.03433036804199,4.20429658889771,0.0640170723199844,1.52765011787415,2.60447406768799,4.55273151397705,6.54838132858276,-0.876093447208405,3.82265996932983,7351,0.241
"Data_SDY736_FCM-1","Data/Study2/Hs90210Bd_C20090205_00.583065.fcs","cluster13","CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-","Hs90210Bd_C20090205_00.583065.fcs",44652.658203125,6.02044796943665,2.82906031608582,4.08348727226257,0.0951420739293098,1.77386897802353,1.34756904840469,4.43456602096558,6.49559092521667,-0.973507791757584,3.96634471416473,6143.15014648438,0.39
"Data_SDY736_FCM-1","Data/Study2/Hs90211Bd_C20090205_00.583066.fcs","cluster13","CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-","Hs90211Bd_C20090205_00.583066.fcs",45419.87890625,6.04135394096375,3.02812314033508,4.18595767021179,0.155477941036224,1.47868269681931,1.26038295030594,4.43341326713562,6.43750500679016,-1.66099494695663,4.06885671615601,7906.19995117188,0.178
"Data_SDY736_FCM-1","Data/Study2/T_Hs60003Bd_C200900407A_00.581924.fcs","cluster13","CD11A+|CD16-|CD28+|CD3+|CD4+|CD62L+|CD8-","T_Hs60003Bd_C200900407A_00.581924.fcs",41334.87890625,6.10717058181763,3.0435163974762,4.26148986816406,0.174574837088585,1.53459966182709,1.76666069030762,4.27361631393433,5.75252199172974,1.83340728282928,4.06026268005371,2689.89990234375,0.049
