"study_id","fcs_files","cluster_id","label","fcs_names","FSC-A","SSC-A","CD45RA","LIVE","CD57","CD3","CD4","KI67","CD28","CCR7","CD8","CD95","TIME","fraction"
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60041C200908104.581964.fcs","cluster3","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-|KI67+","T_Hs60011C200900505A_00.581822.fcs",7424.2802734375,4.47528004646301,0.416765511035919,0.429582595825195,0.00497453368734568,0.008304602233693,0.0104314745403826,0.911772072315216,0.0524688567966223,0.0564395319670439,0.0206811372190714,0.0797486267983913,4159.15014648438,0.402
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60056C200909217.581912.fcs","cluster3","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-|KI67+","T_Hs60012C200900505A_00.581833.fcs",10641.6005859375,4.97311019897461,0.557053357362747,0.538590401411057,-0.00613773171789944,0.0412575900554657,0.0142650310881436,0.851134121417999,0.0567022208124399,0.0904397293925285,0.0494460742920637,0.0874974131584167,340.550003051758,0.386
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60022C200906243.581846.fcs","cluster4","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-|KI67-","Ki67ccr7_Hs60056C200909217.581912.fcs",7789.3203125,4.35848164558411,0.431461319327354,0.423331364989281,0.0251139951869845,0.0115060610696673,0.0113731827586889,-0.806774973869324,0.0640174895524979,0.0507995560765266,0.0595692750066519,0.0576542168855667,1555.64996337891,0.302
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60025C200907134.583112.fcs","cluster4","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-|KI67-","T_Hs60003C200900407A_00.581924.fcs",7266.96044921875,4.25228428840637,0.471943467855453,0.428993254899979,0.0121680120937526,0.0434881746768951,0.0415899995714426,-0.733747392892838,0.0673439763486385,0.078809317201376,0.058812877163291,0.0958890542387962,2370.19995117188,0.28
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60041C200908104.581964.fcs","cluster4","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-|KI67-","T_Hs60011C200900505A_00.581822.fcs",7806.60034179688,4.37390804290771,0.381668210029602,0.411403596401215,-0.00969294365495443,0.00966149941086769,-0.00355308491270989,-0.760527282953262,0.0385967176407576,0.0428844951093197,0.0430362075567245,0.0708765275776386,4899.59985351562,0.368
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60056C200909217.581912.fcs","cluster4","CCR7-|CD28-|CD3-|CD4-|CD45RA-|CD57-|CD95-|KI67-","T_Hs60012C200900505A_00.581833.fcs",9878.04052734375,4.79009771347046,0.455684006214142,0.50799885392189,-0.00610700924880803,0.0441923104226589,0.0141639374196529,-0.686351448297501,0.0739764682948589,0.0732272639870644,0.0636353734880686,0.0952243097126484,278,0.332
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60022C200906243.581846.fcs","cluster5","CD28+|CD3+|CD4+|CD95+","Ki67ccr7_Hs60056C200909217.581912.fcs",57849.482421875,6.02493739128113,0.946242868900299,0.689836293458939,0.824411273002625,3.16604995727539,3.60630023479462,0.788438022136688,2.74401831626892,3.77291297912598,-0.0335526540875435,2.37927484512329,1210.20001220703,0.06
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60025C200907134.583112.fcs","cluster5","CD28+|CD3+|CD4+|CD95+","T_Hs60003C200900407A_00.581924.fcs",56846.880859375,5.85476779937744,1.36710411310196,0.31800539791584,0.796868711709976,3.34180402755737,3.53103649616241,0.619308769702911,2.50520896911621,4.23296856880188,0.0556672718375921,2.34276747703552,1982.14996337891,0.124
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60041C200908104.581964.fcs","cluster5","CD28+|CD3+|CD4+|CD95+","T_Hs60011C200900505A_00.581822.fcs",64568.8828125,5.99247026443481,0.733457803726196,0.361015826463699,0.30997371673584,3.40046906471252,3.65042400360107,0.859739363193512,2.64131164550781,3.71929740905762,0.153332307934761,2.30100870132446,3975.60009765625,0.037
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60056C200909217.581912.fcs","cluster5","CD28+|CD3+|CD4+|CD95+","T_Hs60012C200900505A_00.581833.fcs",57267.720703125,6.00931286811829,1.05149394273758,0.378976300358772,0.851687222719193,2.93345201015472,3.61616802215576,0.672913014888763,2.62907767295837,3.74964261054993,0.0765971504151821,2.26249778270721,279.599990844727,0.092
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60022C200906243.581846.fcs","cluster6","CCR7+|CD28+|CD3+|CD4+|CD95-","Ki67ccr7_Hs60056C200909217.581912.fcs",46429.203125,5.60459136962891,3.17505288124084,0.274775058031082,0.54325944185257,3.30345392227173,3.43243908882141,0.569946765899658,2.2166006565094,4.4194188117981,-0.101142883300781,0.388217508792877,1181.30004882812,0.069
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60025C200907134.583112.fcs","cluster6","CCR7+|CD28+|CD3+|CD4+|CD95-","T_Hs60003C200900407A_00.581924.fcs",48947.041015625,5.52199506759644,3.38512051105499,0.212638452649117,0.614665061235428,3.45061779022217,3.49912250041962,0.40844164788723,2.20957398414612,4.81552505493164,-0.314926847815514,0.643732666969299,1979.84997558594,0.108
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60041C200908104.581964.fcs","cluster6","CCR7+|CD28+|CD3+|CD4+|CD95-","T_Hs60011C200900505A_00.581822.fcs",54557.28125,5.59343957901001,3.21650648117065,0.183571681380272,0.339618176221848,3.57356739044189,3.66823387145996,0.669175803661346,2.28190732002258,4.88119173049927,-0.150322735309601,0.49354875087738,3296.89990234375,0.051
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60056C200909217.581912.fcs","cluster6","CCR7+|CD28+|CD3+|CD4+|CD95-","T_Hs60012C200900505A_00.581833.fcs",48592.80078125,5.67981290817261,2.93465638160706,0.2317154109478,0.715693831443787,3.26402473449707,3.58832216262817,0.509364545345306,2.24722814559937,4.47163867950439,0.132716551423073,0.518732845783234,278.600006103516,0.061
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60022C200906243.581846.fcs","cluster7","CCR7-|CD28-|CD3-|CD4-|CD57-|CD95-|KI67+","Ki67ccr7_Hs60056C200909217.581912.fcs",8904.240234375,4.63608026504517,0.55847954750061,0.455576330423355,0.024753937497735,0.0323840752243996,0.0851928144693375,0.893813192844391,0.0584376081824303,0.0747558027505875,0.0725836157798767,0.0709188506007195,1524.19995117188,0.369
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60025C200907134.583112.fcs","cluster7","CCR7-|CD28-|CD3-|CD4-|CD57-|CD95-|KI67+","T_Hs60003C200900407A_00.581924.fcs",7720.2001953125,4.44957613945007,0.613763749599457,0.48326313495636,0.0156682673841715,0.047650407999754,0.0614112392067909,0.923468321561813,0.0562911946326494,0.0877005867660046,0.0598009657114744,0.10012248903513,2104.29992675781,0.312
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60041C200908104.581964.fcs","cluster7","CCR7-|CD28-|CD3-|CD4-|CD57-|CD95-|KI67+","T_Hs60011C200900505A_00.581822.fcs",7590.240234375,4.49134063720703,0.434668004512787,0.44013112783432,0.00764277298003435,0.0152527303434908,0.0168497581034899,0.900646835565567,0.0612893234938383,0.063578300178051,0.0298995627090335,0.0843548253178596,4138.15014648438,0.42
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60056C200909217.581912.fcs","cluster7","CCR7-|CD28-|CD3-|CD4-|CD57-|CD95-|KI67+","T_Hs60012C200900505A_00.581833.fcs",10861.9208984375,4.98451900482178,0.559756755828857,0.540113210678101,-0.00590435136109591,0.041500061750412,0.0134074641391635,0.852481663227081,0.0594158694148064,0.0927737057209015,0.0494194999337196,0.0900251343846321,339.299987792969,0.391
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60022C200906243.581846.fcs","cluster8","CD28+|CD3+|CD4+|CD45RA-|CD95+","Ki67ccr7_Hs60056C200909217.581912.fcs",50490.00390625,5.87783765792847,0.744369328022003,0.441864997148514,0.810842514038086,3.09579873085022,3.6027889251709,0.658070683479309,2.71886920928955,3.43706464767456,-0.210689425468445,2.13528490066528,1380.19995117188,0.041
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60025C200907134.583112.fcs","cluster8","CD28+|CD3+|CD4+|CD45RA-|CD95+","T_Hs60003C200900407A_00.581924.fcs",54603.36328125,5.72938299179077,0.892103016376495,0.251512140035629,0.747631251811981,3.21964430809021,3.55055284500122,0.514985680580139,2.57444357872009,4.01468324661255,-0.0163419209420681,2.34580564498901,2002.19995117188,0.087
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60041C200908104.581964.fcs","cluster8","CD28+|CD3+|CD4+|CD45RA-|CD95+","T_Hs60011C200900505A_00.581822.fcs",60536.1640625,5.87927961349487,0.429024487733841,0.221670597791672,0.267482906579971,3.32842803001404,3.57169985771179,0.664124369621277,2.79261374473572,3.38145518302917,0.0563022755086422,2.16532778739929,3885.89990234375,0.027
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60056C200909217.581912.fcs","cluster8","CD28+|CD3+|CD4+|CD45RA-|CD95+","T_Hs60012C200900505A_00.581833.fcs",51360.48046875,5.83525419235229,0.898966431617737,0.258310377597809,0.732725262641907,2.88187694549561,3.58001279830933,0.621299982070923,2.64186882972717,3.56856322288513,0.0361340120434761,2.24676871299744,279.899993896484,0.069
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60022C200906243.581846.fcs","cluster9","CD3+|CD4-|CD8+|CCR7+","Ki67ccr7_Hs60056C200909217.581912.fcs",55004.04296875,5.82223558425903,2.85645174980164,0.281064793467522,0.281235203146935,2.98128998279572,0.0837782025337219,0.466708704829216,2.318284034729,3.6714334487915,4.96058058738708,1.71234101057053,1565.10003662109,0.03
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60025C200907134.583112.fcs","cluster9","CD3+|CD4-|CD8+|CCR7+","T_Hs60003C200900407A_00.581924.fcs",46295.28125,5.61773180961609,4.22168374061584,0.201920181512833,0.17407400906086,2.98133862018585,0.30771715939045,0.47517229616642,1.95080590248108,4.69979429244995,5.16779470443726,0.768664211034775,2178.75,0.012
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60041C200908104.581964.fcs","cluster9","CD3+|CD4-|CD8+|CCR7+","T_Hs60011C200900505A_00.581822.fcs",56408.40234375,5.62878465652466,3.73550009727478,0.286250293254852,0.100696220993996,3.01021075248718,0.187525406479836,0.685694634914398,1.26630318164825,4.08406925201416,4.78848838806152,0.418893307447433,3621.69995117188,0.025
"SDY736_FCM-2","/Users/zichenghu/Desktop/Local_Projects/MetaCyto/inst/extdata/SDY736/ResultFiles/Flow_cytometry_result/Ki67ccr7_Hs60056C200909217.581912.fcs","cluster9","CD3+|CD4-|CD8+|CCR7+","T_Hs60012C200900505A_00.581833.fcs",49842.361328125,5.65642976760864,3.49975574016571,0.267365843057632,0.0834721997380257,2.88991260528564,0.278402507305145,0.551489889621735,2.00152599811554,4.64819121360779,4.88718557357788,0.458763733506203,269.400009155273,0.024
